Weighted Random Sampling Comparison on 100000 Trials
---------------------------------------------
Difference is bigger than 1%p in the following indices: []
Elapsed time: Naive: 966.861792ms, Fenwick: 997.026459ms, Python: 28.707154989s

---------------------------------------------
Probability(%) of each element being selected:
Element	| Naive	| Fenw	| Pyth	| Diff(Max-Min)
1568	| 0.14	| 0.12	| 0.12	| 0.02
1569	| 0.12	| 0.14	| 0.12	| 0.02
1570	| 0.28	| 0.29	| 0.27	| 0.02
1571	| 0.13	| 0.15	| 0.13	| 0.02
1572	| 0.23	| 0.22	| 0.28	| 0.06
1573	| 0.03	| 0.03	| 0.03	| 0.01
1574	| 0.30	| 0.29	| 0.27	| 0.03
1575	| 0.29	| 0.26	| 0.31	| 0.05
1576	| 0.20	| 0.17	| 0.15	| 0.04
1577	| 0.08	| 0.07	| 0.07	| 0.01
1578	| 0.19	| 0.18	| 0.21	| 0.02
1579	| 0.10	| 0.10	| 0.11	| 0.02
1580	| 0.03	| 0.04	| 0.06	| 0.03
1581	| 0.08	| 0.09	| 0.11	| 0.03
1582	| 0.06	| 0.06	| 0.06	| 0.00
1583	| 0.36	| 0.35	| 0.34	| 0.02
1584	| 0.04	| 0.05	| 0.05	| 0.01
1585	| 0.08	| 0.07	| 0.08	| 0.01
1586	| 0.28	| 0.27	| 0.34	| 0.07
1587	| 0.10	| 0.09	| 0.10	| 0.01
1588	| 0.06	| 0.07	| 0.06	| 0.00
1589	| 0.18	| 0.18	| 0.19	| 0.01
1590	| 0.21	| 0.20	| 0.19	| 0.02
1591	| 0.14	| 0.15	| 0.14	| 0.01
1592	| 0.21	| 0.17	| 0.16	| 0.05
1593	| 0.07	| 0.07	| 0.07	| 0.01
1594	| 0.04	| 0.06	| 0.06	| 0.02
1595	| 0.09	| 0.11	| 0.09	| 0.02
1596	| 0.29	| 0.31	| 0.31	| 0.02
1597	| 0.10	| 0.10	| 0.10	| 0.01
1598	| 0.08	| 0.08	| 0.08	| 0.01
1599	| 0.32	| 0.34	| 0.32	| 0.02
1600	| 0.19	| 0.18	| 0.18	| 0.02
1601	| 0.24	| 0.22	| 0.25	| 0.02
1602	| 0.03	| 0.04	| 0.03	| 0.01
1603	| 0.10	| 0.11	| 0.10	| 0.01
1604	| 0.05	| 0.07	| 0.06	| 0.02
1605	| 0.10	| 0.09	| 0.11	| 0.02
1606	| 0.10	| 0.10	| 0.11	| 0.01
1607	| 0.34	| 0.33	| 0.31	| 0.03
1608	| 0.23	| 0.24	| 0.22	| 0.02
1609	| 0.07	| 0.11	| 0.10	| 0.03
1610	| 0.15	| 0.17	| 0.15	| 0.02
1611	| 0.02	| 0.03	| 0.04	| 0.01
1612	| 0.25	| 0.27	| 0.24	| 0.02
1613	| 0.32	| 0.29	| 0.29	| 0.04
1614	| 0.32	| 0.28	| 0.34	| 0.06
1615	| 0.01	| 0.01	| 0.01	| 0.00
1616	| 0.28	| 0.26	| 0.24	| 0.04
1617	| 0.27	| 0.27	| 0.25	| 0.02
1618	| 0.00	| 0.01	| 0.00	| 0.01
1619	| 0.17	| 0.14	| 0.16	| 0.03
1620	| 0.06	| 0.07	| 0.05	| 0.01
1621	| 0.29	| 0.29	| 0.33	| 0.04
1622	| 0.08	| 0.09	| 0.10	| 0.02
1623	| 0.10	| 0.10	| 0.10	| 0.01
1624	| 0.10	| 0.10	| 0.12	| 0.02
1625	| 0.28	| 0.30	| 0.28	| 0.02
1626	| 0.23	| 0.21	| 0.23	| 0.03
1627	| 0.22	| 0.21	| 0.22	| 0.01
1628	| 0.14	| 0.15	| 0.15	| 0.01
1629	| 0.15	| 0.19	| 0.18	| 0.05
1630	| 0.27	| 0.28	| 0.26	| 0.03
1631	| 0.05	| 0.06	| 0.06	| 0.01
1632	| 0.07	| 0.09	| 0.08	| 0.01
1633	| 0.25	| 0.27	| 0.29	| 0.05
1634	| 0.02	| 0.02	| 0.02	| 0.00
1635	| 0.13	| 0.14	| 0.11	| 0.02
1636	| 0.35	| 0.35	| 0.28	| 0.07
1637	| 0.04	| 0.05	| 0.04	| 0.01
1638	| 0.28	| 0.29	| 0.28	| 0.01
1639	| 0.14	| 0.12	| 0.13	| 0.02
1640	| 0.27	| 0.29	| 0.26	| 0.04
1641	| 0.23	| 0.23	| 0.21	| 0.02
1642	| 0.18	| 0.20	| 0.18	| 0.02
1643	| 0.19	| 0.22	| 0.20	| 0.03
1644	| 0.08	| 0.08	| 0.09	| 0.01
1645	| 0.33	| 0.36	| 0.32	| 0.04
1646	| 0.01	| 0.01	| 0.01	| 0.00
1647	| 0.24	| 0.26	| 0.25	| 0.02
1648	| 0.21	| 0.22	| 0.22	| 0.01
1649	| 0.11	| 0.13	| 0.10	| 0.03
1650	| 0.31	| 0.34	| 0.35	| 0.05
1651	| 0.02	| 0.03	| 0.03	| 0.02
1652	| 0.25	| 0.24	| 0.26	| 0.02
1653	| 0.27	| 0.27	| 0.29	| 0.03
1654	| 0.14	| 0.15	| 0.15	| 0.01
1655	| 0.18	| 0.16	| 0.21	| 0.05
1656	| 0.30	| 0.33	| 0.30	| 0.03
1657	| 0.21	| 0.21	| 0.19	| 0.02
1658	| 0.12	| 0.12	| 0.11	| 0.01
1659	| 0.31	| 0.33	| 0.33	| 0.02
1660	| 0.32	| 0.32	| 0.30	| 0.03
1661	| 0.08	| 0.07	| 0.07	| 0.01
1662	| 0.27	| 0.29	| 0.30	| 0.03
1663	| 0.21	| 0.24	| 0.25	| 0.04
1664	| 0.04	| 0.04	| 0.03	| 0.01
1665	| 0.09	| 0.09	| 0.07	| 0.02
1666	| 0.13	| 0.11	| 0.13	| 0.02
1667	| 0.22	| 0.19	| 0.21	| 0.03
1668	| 0.06	| 0.06	| 0.06	| 0.01
1669	| 0.10	| 0.12	| 0.11	| 0.02
1670	| 0.17	| 0.17	| 0.16	| 0.00
1671	| 0.26	| 0.28	| 0.24	| 0.04
1672	| 0.11	| 0.11	| 0.11	| 0.00
1673	| 0.17	| 0.19	| 0.21	| 0.04
1674	| 0.07	| 0.06	| 0.06	| 0.01
1675	| 0.20	| 0.19	| 0.22	| 0.03
1676	| 0.24	| 0.25	| 0.24	| 0.01
1677	| 0.06	| 0.07	| 0.07	| 0.01
1678	| 0.23	| 0.26	| 0.26	| 0.03
1679	| 0.26	| 0.34	| 0.33	| 0.08
1680	| 0.32	| 0.29	| 0.31	| 0.03
1681	| 0.31	| 0.32	| 0.32	| 0.01
1682	| 0.12	| 0.13	| 0.12	| 0.02
1683	| 0.09	| 0.08	| 0.09	| 0.01
1684	| 0.23	| 0.26	| 0.26	| 0.04
1685	| 0.23	| 0.27	| 0.23	| 0.04
1686	| 0.24	| 0.24	| 0.19	| 0.04
1687	| 0.33	| 0.33	| 0.34	| 0.01
1688	| 0.21	| 0.25	| 0.26	| 0.04
1689	| 0.29	| 0.32	| 0.34	| 0.04
1690	| 0.26	| 0.21	| 0.25	| 0.05
1691	| 0.07	| 0.07	| 0.07	| 0.01
1692	| 0.14	| 0.16	| 0.14	| 0.02
1693	| 0.04	| 0.03	| 0.04	| 0.00
1694	| 0.13	| 0.18	| 0.16	| 0.04
1695	| 0.06	| 0.07	| 0.07	| 0.01
1696	| 0.20	| 0.19	| 0.19	| 0.02
1697	| 0.19	| 0.21	| 0.19	| 0.02
1698	| 0.29	| 0.29	| 0.28	| 0.01
1699	| 0.26	| 0.26	| 0.26	| 0.00
1700	| 0.28	| 0.29	| 0.26	| 0.03
1701	| 0.10	| 0.08	| 0.10	| 0.02
1702	| 0.11	| 0.12	| 0.10	| 0.03
1703	| 0.21	| 0.19	| 0.18	| 0.03
1704	| 0.01	| 0.01	| 0.00	| 0.00
1705	| 0.14	| 0.15	| 0.13	| 0.02
1706	| 0.23	| 0.23	| 0.25	| 0.02
1707	| 0.28	| 0.27	| 0.25	| 0.03
1708	| 0.08	| 0.08	| 0.10	| 0.02
1709	| 0.33	| 0.27	| 0.30	| 0.06
1710	| 0.21	| 0.19	| 0.19	| 0.02
1711	| 0.06	| 0.05	| 0.05	| 0.01
1712	| 0.08	| 0.11	| 0.09	| 0.02
1713	| 0.20	| 0.22	| 0.18	| 0.04
1714	| 0.18	| 0.19	| 0.17	| 0.02
1715	| 0.31	| 0.29	| 0.32	| 0.03
1716	| 0.30	| 0.28	| 0.31	| 0.03
1717	| 0.05	| 0.07	| 0.07	| 0.02
1718	| 0.34	| 0.34	| 0.33	| 0.01
1719	| 0.24	| 0.27	| 0.26	| 0.03
1720	| 0.20	| 0.20	| 0.20	| 0.00
1721	| 0.29	| 0.27	| 0.26	| 0.03
1722	| 0.28	| 0.28	| 0.28	| 0.00
1723	| 0.08	| 0.08	| 0.09	| 0.01
1724	| 0.27	| 0.26	| 0.27	| 0.01
1725	| 0.23	| 0.17	| 0.19	| 0.05
1726	| 0.10	| 0.08	| 0.09	| 0.02
1727	| 0.07	| 0.05	| 0.06	| 0.01
1728	| 0.31	| 0.30	| 0.25	| 0.07
1729	| 0.22	| 0.20	| 0.19	| 0.03
1730	| 0.07	| 0.07	| 0.07	| 0.01
1731	| 0.31	| 0.34	| 0.32	| 0.04
1732	| 0.21	| 0.19	| 0.21	| 0.02
1733	| 0.04	| 0.04	| 0.05	| 0.01
1734	| 0.32	| 0.26	| 0.29	| 0.06
1735	| 0.01	| 0.01	| 0.01	| 0.00
1736	| 0.06	| 0.06	| 0.06	| 0.01
1737	| 0.03	| 0.01	| 0.02	| 0.01
1738	| 0.11	| 0.15	| 0.12	| 0.04
1739	| 0.09	| 0.09	| 0.08	| 0.01
1740	| 0.05	| 0.06	| 0.06	| 0.01
1741	| 0.09	| 0.10	| 0.11	| 0.02
1742	| 0.12	| 0.14	| 0.14	| 0.01
1743	| 0.14	| 0.11	| 0.11	| 0.03
1744	| 0.11	| 0.12	| 0.10	| 0.01
1745	| 0.03	| 0.02	| 0.02	| 0.00
1746	| 0.16	| 0.18	| 0.17	| 0.02
1747	| 0.03	| 0.04	| 0.03	| 0.01
1748	| 0.30	| 0.28	| 0.27	| 0.03
1749	| 0.13	| 0.12	| 0.11	| 0.02
1750	| 0.05	| 0.06	| 0.06	| 0.00
1751	| 0.23	| 0.22	| 0.21	| 0.02
1752	| 0.27	| 0.29	| 0.28	| 0.02
1753	| 0.10	| 0.12	| 0.10	| 0.02
1754	| 0.28	| 0.26	| 0.27	| 0.03
1755	| 0.28	| 0.26	| 0.27	| 0.02
1756	| 0.18	| 0.20	| 0.19	| 0.02
1757	| 0.17	| 0.17	| 0.20	| 0.03
1758	| 0.31	| 0.30	| 0.33	| 0.03
1759	| 0.31	| 0.32	| 0.31	| 0.01
1760	| 0.17	| 0.17	| 0.15	| 0.02
1761	| 0.23	| 0.25	| 0.24	| 0.02
1762	| 0.20	| 0.21	| 0.20	| 0.02
1763	| 0.06	| 0.06	| 0.04	| 0.03
1764	| 0.13	| 0.17	| 0.12	| 0.05
1765	| 0.29	| 0.30	| 0.30	| 0.01
1766	| 0.07	| 0.06	| 0.08	| 0.02
1767	| 0.28	| 0.26	| 0.28	| 0.02
1768	| 0.29	| 0.25	| 0.24	| 0.05
1769	| 0.08	| 0.07	| 0.07	| 0.01
1770	| 0.31	| 0.34	| 0.34	| 0.03
1771	| 0.17	| 0.17	| 0.14	| 0.03
1772	| 0.06	| 0.05	| 0.05	| 0.01
1773	| 0.28	| 0.30	| 0.30	| 0.03
1774	| 0.06	| 0.08	| 0.05	| 0.03
1775	| 0.31	| 0.27	| 0.33	| 0.05
1776	| 0.28	| 0.27	| 0.27	| 0.01
1777	| 0.23	| 0.22	| 0.22	| 0.01
1778	| 0.23	| 0.20	| 0.22	| 0.03
1779	| 0.18	| 0.21	| 0.19	| 0.02
1780	| 0.30	| 0.25	| 0.26	| 0.05
1781	| 0.18	| 0.18	| 0.17	| 0.01
1782	| 0.20	| 0.19	| 0.21	| 0.01
1783	| 0.02	| 0.02	| 0.01	| 0.01
1784	| 0.24	| 0.25	| 0.26	| 0.01
1785	| 0.01	| 0.01	| 0.01	| 0.01
1786	| 0.22	| 0.21	| 0.20	| 0.02
1787	| 0.26	| 0.24	| 0.24	| 0.02
1788	| 0.29	| 0.30	| 0.26	| 0.03
1789	| 0.01	| 0.01	| 0.01	| 0.00
1790	| 0.09	| 0.10	| 0.09	| 0.01
1791	| 0.04	| 0.04	| 0.06	| 0.02
1792	| 0.30	| 0.29	| 0.32	| 0.03
1793	| 0.14	| 0.15	| 0.14	| 0.01
1794	| 0.25	| 0.23	| 0.25	| 0.02
1795	| 0.12	| 0.11	| 0.11	| 0.01
1796	| 0.28	| 0.28	| 0.29	| 0.01
1797	| 0.32	| 0.32	| 0.35	| 0.03
1798	| 0.24	| 0.28	| 0.23	| 0.05
1799	| 0.24	| 0.26	| 0.28	| 0.04
1800	| 0.31	| 0.30	| 0.31	| 0.02
1801	| 0.26	| 0.27	| 0.26	| 0.01
1802	| 0.16	| 0.18	| 0.15	| 0.03
1803	| 0.18	| 0.15	| 0.16	| 0.02
1804	| 0.11	| 0.08	| 0.09	| 0.03
1805	| 0.29	| 0.32	| 0.30	| 0.03
1806	| 0.11	| 0.12	| 0.13	| 0.02
1807	| 0.31	| 0.28	| 0.33	| 0.05
1808	| 0.14	| 0.15	| 0.12	| 0.02
1809	| 0.01	| 0.02	| 0.02	| 0.00
1810	| 0.26	| 0.26	| 0.26	| 0.00
1811	| 0.01	| 0.01	| 0.01	| 0.01
1812	| 0.10	| 0.10	| 0.11	| 0.02
1813	| 0.02	| 0.03	| 0.03	| 0.01
1814	| 0.24	| 0.23	| 0.24	| 0.01
1815	| 0.31	| 0.33	| 0.32	| 0.02
1816	| 0.10	| 0.11	| 0.09	| 0.02
1817	| 0.19	| 0.21	| 0.21	| 0.02
1818	| 0.16	| 0.18	| 0.17	| 0.02
1819	| 0.24	| 0.21	| 0.26	| 0.05
1820	| 0.06	| 0.06	| 0.05	| 0.01
1821	| 0.02	| 0.04	| 0.04	| 0.02
1822	| 0.12	| 0.12	| 0.12	| 0.01
1823	| 0.03	| 0.02	| 0.01	| 0.02
1824	| 0.22	| 0.23	| 0.23	| 0.02
1825	| 0.26	| 0.24	| 0.24	| 0.02
1826	| 0.21	| 0.19	| 0.21	| 0.02
1827	| 0.22	| 0.22	| 0.22	| 0.01
1828	| 0.11	| 0.13	| 0.11	| 0.02
1829	| 0.33	| 0.34	| 0.32	| 0.02
1830	| 0.09	| 0.12	| 0.10	| 0.03
1831	| 0.27	| 0.31	| 0.30	| 0.04
1832	| 0.18	| 0.20	| 0.18	| 0.02
1833	| 0.32	| 0.27	| 0.29	| 0.05
1834	| 0.02	| 0.01	| 0.02	| 0.01
1835	| 0.30	| 0.33	| 0.33	| 0.04
1836	| 0.10	| 0.11	| 0.10	| 0.01
1837	| 0.16	| 0.17	| 0.16	| 0.01
1838	| 0.17	| 0.21	| 0.18	| 0.04
1839	| 0.30	| 0.31	| 0.29	| 0.02
1840	| 0.04	| 0.04	| 0.04	| 0.00
1841	| 0.29	| 0.26	| 0.29	| 0.04
1842	| 0.32	| 0.30	| 0.28	| 0.04
1843	| 0.27	| 0.22	| 0.27	| 0.05
1844	| 0.10	| 0.08	| 0.09	| 0.01
1845	| 0.02	| 0.02	| 0.03	| 0.01
1846	| 0.05	| 0.05	| 0.07	| 0.02
1847	| 0.20	| 0.22	| 0.21	| 0.01
1848	| 0.23	| 0.21	| 0.23	| 0.01
1849	| 0.09	| 0.09	| 0.06	| 0.03
1850	| 0.05	| 0.04	| 0.05	| 0.01
1851	| 0.30	| 0.28	| 0.26	| 0.03
1852	| 0.29	| 0.23	| 0.27	| 0.06
1853	| 0.05	| 0.06	| 0.06	| 0.01
1854	| 0.10	| 0.08	| 0.10	| 0.02
1855	| 0.01	| 0.01	| 0.01	| 0.00
1856	| 0.28	| 0.28	| 0.31	| 0.03
1857	| 0.04	| 0.03	| 0.04	| 0.01
1858	| 0.21	| 0.19	| 0.21	| 0.02
1859	| 0.34	| 0.33	| 0.32	| 0.02
1860	| 0.11	| 0.13	| 0.11	| 0.03
1861	| 0.10	| 0.09	| 0.09	| 0.01
1862	| 0.12	| 0.11	| 0.12	| 0.01
1863	| 0.22	| 0.22	| 0.23	| 0.01
1864	| 0.19	| 0.18	| 0.19	| 0.01
1865	| 0.06	| 0.06	| 0.06	| 0.00
1866	| 0.18	| 0.17	| 0.17	| 0.01
1867	| 0.33	| 0.30	| 0.33	| 0.03
1868	| 0.18	| 0.23	| 0.21	| 0.05
1869	| 0.00	| 0.01	| 0.01	| 0.01
1870	| 0.30	| 0.30	| 0.31	| 0.01
1871	| 0.18	| 0.24	| 0.24	| 0.05
1872	| 0.01	| 0.01	| 0.01	| 0.01
1873	| 0.01	| 0.01	| 0.01	| 0.00
1874	| 0.03	| 0.03	| 0.02	| 0.01
1875	| 0.31	| 0.27	| 0.28	| 0.04
1876	| 0.03	| 0.03	| 0.03	| 0.01
1877	| 0.04	| 0.05	| 0.03	| 0.02
1878	| 0.04	| 0.02	| 0.03	| 0.02
1879	| 0.02	| 0.02	| 0.03	| 0.01
1880	| 0.06	| 0.05	| 0.06	| 0.01
1881	| 0.33	| 0.30	| 0.29	| 0.04
1882	| 0.02	| 0.03	| 0.03	| 0.01
1883	| 0.04	| 0.04	| 0.04	| 0.00
1884	| 0.27	| 0.28	| 0.24	| 0.03
1885	| 0.20	| 0.19	| 0.19	| 0.02
1886	| 0.18	| 0.17	| 0.16	| 0.02
1887	| 0.00	| 0.00	| 0.00	| 0.00
1888	| 0.21	| 0.22	| 0.21	| 0.01
1889	| 0.20	| 0.20	| 0.17	| 0.03
1890	| 0.10	| 0.12	| 0.12	| 0.02
1891	| 0.23	| 0.22	| 0.23	| 0.02
1892	| 0.26	| 0.24	| 0.25	| 0.02
1893	| 0.27	| 0.25	| 0.23	| 0.03
1894	| 0.04	| 0.03	| 0.04	| 0.00
1895	| 0.26	| 0.27	| 0.26	| 0.01
1896	| 0.16	| 0.18	| 0.18	| 0.02
1897	| 0.03	| 0.03	| 0.03	| 0.01
1898	| 0.16	| 0.15	| 0.15	| 0.01
1899	| 0.18	| 0.18	| 0.21	| 0.03
1900	| 0.30	| 0.34	| 0.29	| 0.04
1901	| 0.06	| 0.08	| 0.07	| 0.01
1902	| 0.04	| 0.04	| 0.04	| 0.00
1903	| 0.13	| 0.12	| 0.12	| 0.01
1904	| 0.12	| 0.13	| 0.11	| 0.02
1905	| 0.06	| 0.07	| 0.04	| 0.03
1906	| 0.13	| 0.13	| 0.11	| 0.02
1907	| 0.24	| 0.24	| 0.24	| 0.00
1908	| 0.30	| 0.32	| 0.31	| 0.02
1909	| 0.05	| 0.05	| 0.06	| 0.01
1910	| 0.21	| 0.17	| 0.18	| 0.03
1911	| 0.33	| 0.31	| 0.31	| 0.02
1912	| 0.32	| 0.31	| 0.31	| 0.02
1913	| 0.01	| 0.01	| 0.01	| 0.00
1914	| 0.20	| 0.20	| 0.21	| 0.01
1915	| 0.04	| 0.05	| 0.06	| 0.01
1916	| 0.02	| 0.02	| 0.03	| 0.01
1917	| 0.20	| 0.23	| 0.18	| 0.05
1918	| 0.22	| 0.21	| 0.25	| 0.04
1919	| 0.22	| 0.19	| 0.19	| 0.02
1920	| 0.09	| 0.08	| 0.09	| 0.01
1921	| 0.33	| 0.30	| 0.32	| 0.03
1922	| 0.09	| 0.07	| 0.07	| 0.02
1923	| 0.24	| 0.29	| 0.24	| 0.05
1924	| 0.30	| 0.32	| 0.30	| 0.02
1925	| 0.16	| 0.17	| 0.17	| 0.01
1926	| 0.12	| 0.09	| 0.10	| 0.03
1927	| 0.16	| 0.17	| 0.17	| 0.01
1928	| 0.27	| 0.29	| 0.28	| 0.02
1929	| 0.06	| 0.06	| 0.07	| 0.01
1930	| 0.23	| 0.23	| 0.24	| 0.01
1931	| 0.10	| 0.12	| 0.12	| 0.02
1932	| 0.29	| 0.31	| 0.29	| 0.02
1933	| 0.08	| 0.08	| 0.09	| 0.01
1934	| 0.28	| 0.26	| 0.26	| 0.02
1935	| 0.18	| 0.20	| 0.18	| 0.02
1936	| 0.19	| 0.19	| 0.18	| 0.01
1937	| 0.26	| 0.27	| 0.31	| 0.05
1938	| 0.35	| 0.33	| 0.37	| 0.04
1939	| 0.01	| 0.02	| 0.01	| 0.01
1940	| 0.08	| 0.10	| 0.10	| 0.02
1941	| 0.10	| 0.11	| 0.08	| 0.03
1942	| 0.17	| 0.16	| 0.15	| 0.02
1943	| 0.31	| 0.29	| 0.29	| 0.02
1944	| 0.07	| 0.07	| 0.07	| 0.01
1945	| 0.25	| 0.25	| 0.27	| 0.02
1946	| 0.22	| 0.25	| 0.22	| 0.03
1947	| 0.13	| 0.13	| 0.14	| 0.01
1948	| 0.12	| 0.11	| 0.11	| 0.01
1949	| 0.17	| 0.18	| 0.20	| 0.03
1950	| 0.27	| 0.22	| 0.32	| 0.09
1951	| 0.10	| 0.10	| 0.09	| 0.01
1952	| 0.30	| 0.34	| 0.31	| 0.04
1953	| 0.11	| 0.08	| 0.08	| 0.02
1954	| 0.08	| 0.11	| 0.11	| 0.03
1955	| 0.20	| 0.18	| 0.22	| 0.03
1956	| 0.12	| 0.10	| 0.12	| 0.02
1957	| 0.01	| 0.03	| 0.01	| 0.01
1958	| 0.09	| 0.10	| 0.09	| 0.02
1959	| 0.15	| 0.15	| 0.16	| 0.02
1960	| 0.29	| 0.26	| 0.27	| 0.03
1961	| 0.01	| 0.01	| 0.00	| 0.00
1962	| 0.28	| 0.34	| 0.31	| 0.06
1963	| 0.12	| 0.15	| 0.15	| 0.03
1964	| 0.24	| 0.21	| 0.23	| 0.03
1965	| 0.12	| 0.11	| 0.12	| 0.01
1966	| 0.05	| 0.04	| 0.04	| 0.01
1967	| 0.19	| 0.23	| 0.21	| 0.03
1968	| 0.09	| 0.07	| 0.10	| 0.03
1969	| 0.26	| 0.28	| 0.31	| 0.05
1970	| 0.15	| 0.16	| 0.15	| 0.01
1971	| 0.25	| 0.26	| 0.26	| 0.01
1972	| 0.24	| 0.22	| 0.21	| 0.03
1973	| 0.25	| 0.22	| 0.25	| 0.03
1974	| 0.19	| 0.18	| 0.19	| 0.02
1975	| 0.16	| 0.15	| 0.14	| 0.01
1976	| 0.12	| 0.13	| 0.14	| 0.02
1977	| 0.18	| 0.18	| 0.19	| 0.01
1978	| 0.25	| 0.24	| 0.28	| 0.04
1979	| 0.15	| 0.12	| 0.12	| 0.03
1980	| 0.24	| 0.22	| 0.23	| 0.02
1981	| 0.16	| 0.18	| 0.19	| 0.03
1982	| 0.05	| 0.05	| 0.05	| 0.01
1983	| 0.01	| 0.01	| 0.01	| 0.01
1984	| 0.09	| 0.09	| 0.11	| 0.02
1985	| 0.28	| 0.25	| 0.22	| 0.06
1986	| 0.19	| 0.18	| 0.18	| 0.01
1987	| 0.14	| 0.11	| 0.11	| 0.03
1988	| 0.07	| 0.07	| 0.08	| 0.01
1989	| 0.31	| 0.30	| 0.28	| 0.03
1990	| 0.17	| 0.18	| 0.19	| 0.02
1991	| 0.30	| 0.33	| 0.32	| 0.03
1992	| 0.16	| 0.15	| 0.14	| 0.01
1993	| 0.12	| 0.12	| 0.12	| 0.00
1994	| 0.03	| 0.04	| 0.05	| 0.02
1995	| 0.30	| 0.32	| 0.27	| 0.05
1996	| 0.29	| 0.29	| 0.27	| 0.02
1997	| 0.01	| 0.01	| 0.01	| 0.00
1998	| 0.16	| 0.14	| 0.15	| 0.02
1999	| 0.30	| 0.27	| 0.31	| 0.04
2000	| 0.25	| 0.24	| 0.21	| 0.04
2001	| 0.21	| 0.18	| 0.19	| 0.03
2002	| 0.27	| 0.26	| 0.28	| 0.01
2003	| 0.16	| 0.14	| 0.15	| 0.02
2004	| 0.30	| 0.34	| 0.34	| 0.04
2005	| 0.03	| 0.03	| 0.04	| 0.01
2006	| 0.31	| 0.32	| 0.32	| 0.02
2007	| 0.27	| 0.29	| 0.26	| 0.03
2008	| 0.09	| 0.08	| 0.07	| 0.02
2009	| 0.05	| 0.06	| 0.06	| 0.01
2010	| 0.08	| 0.08	| 0.09	| 0.01
2011	| 0.09	| 0.10	| 0.10	| 0.01
2012	| 0.18	| 0.16	| 0.22	| 0.05
2013	| 0.19	| 0.17	| 0.19	| 0.02
2014	| 0.30	| 0.32	| 0.30	| 0.01
2015	| 0.04	| 0.03	| 0.05	| 0.02
2016	| 0.08	| 0.10	| 0.07	| 0.03
2017	| 0.17	| 0.15	| 0.19	| 0.04
2018	| 0.05	| 0.05	| 0.04	| 0.01
2019	| 0.14	| 0.14	| 0.14	| 0.01
2020	| 0.10	| 0.09	| 0.09	| 0.01
2021	| 0.19	| 0.19	| 0.19	| 0.01
2022	| 0.06	| 0.07	| 0.06	| 0.02
2023	| 0.09	| 0.10	| 0.09	| 0.01
2024	| 0.21	| 0.22	| 0.20	| 0.03
2025	| 0.31	| 0.28	| 0.33	| 0.05
2026	| 0.23	| 0.24	| 0.21	| 0.03
2027	| 0.15	| 0.17	| 0.16	| 0.02
2028	| 0.24	| 0.22	| 0.21	| 0.03
2029	| 0.14	| 0.15	| 0.14	| 0.01
2030	| 0.24	| 0.28	| 0.26	| 0.04
2031	| 0.12	| 0.10	| 0.12	| 0.03
2032	| 0.30	| 0.32	| 0.29	| 0.03
2033	| 0.12	| 0.13	| 0.10	| 0.03
2034	| 0.17	| 0.16	| 0.16	| 0.02
2035	| 0.04	| 0.04	| 0.05	| 0.00
2036	| 0.07	| 0.07	| 0.07	| 0.00
2037	| 0.16	| 0.17	| 0.16	| 0.01
2038	| 0.01	| 0.01	| 0.01	| 0.00
2039	| 0.29	| 0.31	| 0.36	| 0.06
2040	| 0.27	| 0.27	| 0.27	| 0.01
2041	| 0.33	| 0.32	| 0.35	| 0.03
2042	| 0.16	| 0.17	| 0.18	| 0.02
2043	| 0.17	| 0.18	| 0.17	| 0.02
2044	| 0.13	| 0.15	| 0.13	| 0.02
2045	| 0.24	| 0.23	| 0.24	| 0.01
2046	| 0.18	| 0.20	| 0.20	| 0.02
2047	| 0.15	| 0.15	| 0.14	| 0.02
2048	| 0.28	| 0.27	| 0.34	| 0.06
2049	| 0.28	| 0.24	| 0.23	| 0.05
2050	| 0.28	| 0.29	| 0.28	| 0.01
2051	| 0.18	| 0.19	| 0.21	| 0.03
2052	| 0.17	| 0.17	| 0.16	| 0.01
2053	| 0.15	| 0.15	| 0.16	| 0.01
2054	| 0.10	| 0.10	| 0.10	| 0.00
2055	| 0.28	| 0.27	| 0.32	| 0.04
2056	| 0.11	| 0.13	| 0.15	| 0.03
2057	| 0.21	| 0.19	| 0.18	| 0.03
2058	| 0.21	| 0.19	| 0.18	| 0.02
2059	| 0.22	| 0.21	| 0.24	| 0.03
2060	| 0.12	| 0.11	| 0.11	| 0.01
2061	| 0.20	| 0.18	| 0.17	| 0.03
2062	| 0.28	| 0.30	| 0.26	| 0.04
2063	| 0.14	| 0.17	| 0.15	| 0.03
2064	| 0.29	| 0.29	| 0.30	| 0.02
2065	| 0.28	| 0.27	| 0.34	| 0.07
2066	| 0.05	| 0.03	| 0.02	| 0.02
2067	| 0.08	| 0.07	| 0.07	| 0.01
2068	| 0.10	| 0.10	| 0.12	| 0.02
2069	| 0.30	| 0.29	| 0.30	| 0.01
2070	| 0.01	| 0.01	| 0.00	| 0.00
2071	| 0.16	| 0.21	| 0.19	| 0.04
2072	| 0.06	| 0.03	| 0.05	| 0.02
2073	| 0.02	| 0.02	| 0.02	| 0.01
2074	| 0.18	| 0.15	| 0.18	| 0.03
2075	| 0.18	| 0.21	| 0.22	| 0.04
2076	| 0.14	| 0.12	| 0.10	| 0.04
2077	| 0.18	| 0.17	| 0.14	| 0.05
2078	| 0.08	| 0.10	| 0.10	| 0.02
2079	| 0.11	| 0.10	| 0.11	| 0.01
